,Processor Time,LogBytesFlushedSec,DiskWrites,DiskReads,CPU-DTU-Value,CPU-True-DTU-Value,CPU-DTU-Name,IOP-DTU-Value,IOP-True-DTU-Value,IOP-DTU-Name,LogBytes-DTU-Value,LogBytes-True-DTU-Value,LogBytes-DTU-Name
726,13.13671989,675925.175,480.0604936,293.0369263,400,210.1875,Standard - S6,800,536.3698,Standard - S7,20,14.8894405,Standard - S1
727,12.16442975,552877.8136,1267.811537,206.9692336,200,194.630875,Standard - S4,1600,1034.01758,Standard - S9,10,-0.4375302,Standard - S0
728,10.62447054,362441.1263,286.5046064,127.9917486,200,169.991531,Standard - S4,400,282.0428,Standard - S6,10,-24.158617,Standard - S0
729,13.21829489,483997.1809,366.3064601,183.1532301,400,211.492737,Standard - S6,400,377.7615,Standard - S6,10,-9.017407,Standard - S0
730,12.55068097,491540.9967,408.0174289,282.0120465,400,200.810913,Standard - S6,800,477.4564,Standard - S7,10,-8.077738,Standard - S0
731,10.60048286,368541.1362,282.9241036,286.9230309,200,169.607727,Standard - S4,400,392.2207,Standard - S6,10,-23.3987923,Standard - S0
732,12.63821189,238240.8303,184.1868398,281.1272819,400,202.211411,Standard - S6,400,318.0838,Standard - S6,5,4.544083,Basic
733,12.94435172,368794.8567,245.1029185,423.177692,400,207.10965,Standard - S6,800,462.031677,Standard - S7,10,-23.3671875,Standard - S0
734,10.82517181,203856.4873,176.2198889,344.9587447,200,173.202744,Standard - S4,400,357.704,Standard - S6,5,3.888254,Basic
735,11.41343593,281999.1231,132.8464729,107.6347335,200,182.614975,Standard - S4,200,158.6278,Standard - S4,10,-34.1785965,Standard - S0
736,14.80334122,8803151.854,244.9808497,83.9934342,400,236.853455,Standard - S6,400,221.388855,Standard - S6,1600,1027.22937,Standard - S9
737,12.34927972,120492.496,83.69722609,55.1417019,200,197.58847,Standard - S4,100,86.5410843,Standard - S3,5,2.29821181,Basic
738,13.72334611,122872.3895,119.9925679,73.99541685,400,219.573517,Standard - S6,200,125.653885,Standard - S4,5,2.3436048,Basic
739,13.5118252,214770.8582,130.9626437,88.62133784,400,216.189224,Standard - S6,200,143.807083,Standard - S4,5,4.096429,Basic
740,12.54257155,58692.07226,87.88526444,59.22702604,400,200.681168,Standard - S6,100,92.4087143,Standard - S3,5,1.11946237,Basic
741,12.55449564,122371.7636,81.00249128,62.00190691,400,200.871948,Standard - S6,100,89.4953156,Standard - S3,5,2.33405614,Basic
742,13.21770496,120981.6881,103.3779073,65.96495037,400,211.483292,Standard - S6,200,108.175087,Standard - S4,5,2.30754256,Basic
743,11.8664238,191988.2726,107.9934033,70.9956633,200,189.862778,Standard - S4,200,115.016365,Standard - S4,5,3.6618855,Basic
744,12.26206595,119159.3467,108.6087795,64.97132348,200,196.193054,Standard - S4,200,111.180222,Standard - S4,5,2.272784,Basic
745,13.43491354,122883.4644,112.0031577,83.00234005,400,214.958618,Standard - S6,200,126.375526,Standard - S4,5,2.343816,Basic
746,13.31635224,785912.9094,109.2902263,74.82934412,400,213.061615,Standard - S6,200,118.655014,Standard - S4,50,28.5896835,Standard - S2
747,13.22434764,120985.7078,113.2271842,92.55091576,400,211.589569,Standard - S6,200,134.015686,Standard - S4,5,2.30761933,Basic
748,12.0671868,120987.6414,87.62939519,143.7515921,200,193.074982,Standard - S4,200,152.173752,Standard - S4,5,2.307656,Basic
749,13.02659518,410896.2053,293.4410209,329.8749731,400,208.425522,Standard - S6,800,430.141846,Standard - S7,10,-18.1229763,Standard - S0
750,12.84073892,301861.6446,221.4591704,304.1372606,400,205.451828,Standard - S6,400,360.8372,Standard - S6,10,-31.7044888,Standard - S0
751,13.31485774,302059.5233,295.9632699,317.5951368,400,213.037735,Standard - S6,800,423.221527,Standard - S7,10,-31.679842,Standard - S0
752,12.06158426,307714.7336,262.438998,431.7221685,200,192.985352,Standard - S4,800,480.386627,Standard - S7,10,-30.9754238,Standard - S0
753,12.16409703,430071.3656,324.9934752,554.9888577,200,194.625549,Standard - S4,800,612.1747,Standard - S7,10,-15.7344894,Standard - S0
754,12.54447058,362999.4125,258.9758179,336.7670331,400,200.711533,Standard - S6,800,410.586426,Standard - S7,10,-24.089077,Standard - S0
755,12.64833354,344572.1731,302.9966349,363.9959574,400,202.373337,Standard - S6,800,461.118164,Standard - S7,10,-26.3844,Standard - S0
756,13.62839053,757994.5157,238.9125396,216.9205904,400,218.054245,Standard - S6,400,311.35968,Standard - S6,50,25.11212,Standard - S2
757,12.73741519,363109.2274,260.0391602,357.5538453,400,203.798645,Standard - S6,800,426.083,Standard - S7,10,-24.0754,Standard - S0
758,12.16750838,398114.0204,254.9236829,373.0350418,200,194.68013,Standard - S4,800,433.43457,Standard - S7,10,-19.7151451,Standard - S0
759,11.10266262,264623.0701,103.3683867,338.6545242,200,177.642609,Standard - S4,400,301.5652,Standard - S6,10,-36.3429871,Standard - S0
760,11.86721743,313939.546,145.0385979,309.0822534,200,189.875473,Standard - S4,400,310.1453,Standard - S6,10,-30.20005,Standard - S0
761,10.69548374,273856.9472,135.9686946,169.9608683,200,171.127747,Standard - S4,400,205.04509,Standard - S6,10,-35.1928,Standard - S0
762,12.65007147,122913.1823,101.0272739,219.0591385,400,202.401138,Standard - S6,400,215.085419,Standard - S6,5,2.34438276,Basic
763,12.64062597,121003.6724,96.50357984,280.6481659,400,202.25,Standard - S6,400,255.557266,Standard - S6,5,2.307962,Basic
764,12.74196278,120872.7498,95.41550073,220.3409501,400,203.8714,Standard - S6,400,212.014526,Standard - S6,5,2.30546474,Basic
765,12.25831939,121057.3435,72.90237156,112.3090589,200,196.133118,Standard - S4,200,119.429382,Standard - S4,5,2.30898547,Basic
766,12.74681306,2489413.634,121.9783246,301.9463445,400,203.949,Standard - S6,400,288.729584,Standard - S6,400,240.780365,Standard - S6
767,12.06567543,122922.3737,81.02793186,298.1027617,200,193.050812,Standard - S4,400,256.960754,Standard - S6,5,2.34455824,Basic
768,13.12506791,120962.0515,84.65768576,189.9875971,400,210.001083,Standard - S6,200,182.857635,Standard - S4,5,2.307168,Basic
769,12.93184878,121035.136,109.3334969,307.315775,400,206.909592,Standard - S6,400,283.5697,Standard - S6,5,2.3085618,Basic
770,13.41405699,120991.7123,101.4172068,279.6357935,400,214.624908,Standard - S6,400,258.324127,Standard - S6,5,2.30773377,Basic
771,13.7021666,181499.7063,113.2403766,102.4086884,400,219.23465,Standard - S6,200,141.016373,Standard - S4,5,3.461832,Basic
772,15.28718303,231934.1176,117.9990423,98.99919652,400,244.594925,Standard - S6,200,141.973221,Standard - S4,5,4.42379236,Basic
773,17.64603135,180464.8068,142.7603275,298.3198567,400,282.3365,Standard - S6,400,300.8966,Standard - S6,5,3.44209313,Basic
774,12.45496683,184263.014,139.9567164,348.8921001,200,199.279465,Standard - S4,400,334.775055,Standard - S6,5,3.514538,Basic
775,12.73826754,302050.6427,172.0666096,268.423911,400,203.812286,Standard - S6,400,300.4784,Standard - S6,10,-31.6809464,Standard - S0
776,13.52835409,1084891.638,181.2505413,270.3737357,400,216.453644,Standard - S6,400,308.374664,Standard - S6,100,65.83093,Standard - S3
777,11.58627826,241460.7075,202.8188028,153.590938,200,185.380447,Standard - S4,400,240.846619,Standard - S6,5,4.60549736,Basic
778,13.33248221,307249.3481,284.0456213,196.0314851,400,213.3197,Standard - S6,400,328.554,Standard - S6,10,-31.03339,Standard - S0
779,12.16756775,181506.272,204.8247861,192.023237,200,194.681091,Standard - S4,400,269.526276,Standard - S6,5,3.46195722,Basic
780,12.44742099,99125.76549,620.9972042,200.9108602,200,199.158737,Standard - S4,800,570.9873,Standard - S7,5,1.89067388,Basic
781,11.67233381,123067.9371,104.1590613,297.4542425,200,186.757339,Standard - S4,400,272.9059,Standard - S6,5,2.34733462,Basic
782,13.2263039,181472.8374,252.0456075,339.6708382,400,211.62085,Standard - S6,800,407.7308,Standard - S7,5,3.46131968,Basic
783,11.96843668,241959.1023,211.6748331,374.1229609,200,191.49498,Standard - S4,800,403.5332,Standard - S7,5,4.61500359,Basic
784,15.91458142,181493.37,183.1476064,417.4977695,400,254.6333,Standard - S6,800,414.063416,Standard - S7,5,3.46171141,Basic
785,18.22489071,181490.5455,114.2193103,254.0395006,400,291.598267,Standard - S6,400,249.250229,Standard - S6,5,3.46165752,Basic
786,18.510751,184316.1421,138.9970907,129.997279,400,296.172028,Standard - S6,200,178.84993,Standard - S4,5,3.51555133,Basic
787,18.80349722,183824.8824,208.0191044,173.0158897,400,300.855957,Standard - S6,400,258.31134,Standard - S6,5,3.50618124,Basic
788,11.4765757,184290.9516,142.9774636,171.9728932,200,183.625214,Standard - S4,400,211.442825,Standard - S6,5,3.515071,Basic
789,15.4818777,307216.1414,191.0100358,176.0092477,400,247.710037,Standard - S6,400,248.371124,Standard - S6,10,-31.0375252,Standard - S0
790,12.35597631,183820.0922,206.0135521,208.0136837,200,197.695618,Standard - S4,400,281.710083,Standard - S6,5,3.50609,Basic
791,10.21279817,82649.73896,52.53485164,106.9800615,200,163.40477,Standard - S4,200,101.20491,Standard - S4,5,1.57641876,Basic
792,12.64249357,180979.7065,94.52282721,146.7073047,400,202.2799,Standard - S6,200,159.158966,Standard - S4,5,3.45191383,Basic
793,12.55213339,61441.23353,69.00138531,107.0021482,400,200.834137,Standard - S6,200,112.898964,Standard - S4,5,1.17189848,Basic
794,12.25752842,184309.5289,107.9938646,208.9881269,200,196.120453,Standard - S4,400,212.883682,Standard - S6,5,3.51542521,Basic
795,13.0290457,1975634.839,198.8899419,176.2440575,400,208.464737,Standard - S6,400,254.126251,Standard - S6,200,176.783279,Standard - S4
796,13.03898105,644040.428,112.9902505,230.9800695,400,208.623688,Standard - S6,400,232.024353,Standard - S6,20,10.9178267,Standard - S1
797,11.77157114,189954.4342,102.0013071,143.0018325,200,188.345139,Standard - S4,200,161.834854,Standard - S4,5,3.62309337,Basic
798,14.34736928,59584.88118,81.46370474,9.698060088,400,229.557892,Standard - S6,100,52.7274933,Standard - S3,5,1.13649142,Basic
799,13.98750295,120991.6105,97.47859248,8.861690226,400,223.800034,Standard - S6,100,63.4924049,Standard - S3,5,2.30773187,Basic
800,12.06774988,120994.6131,102.4042949,9.846566817,200,193.084,Standard - S4,100,67.6843,Standard - S3,5,2.307789,Basic
801,12.06244773,183792.1412,237.9794656,4.999568605,200,192.999161,Standard - S4,200,160.399323,Standard - S4,5,3.50555682,Basic
802,12.25817244,1145247.557,238.2519435,9.845121634,200,196.130753,Standard - S4,200,164.029129,Standard - S4,100,73.34895,Standard - S3
803,24.47150863,21493116.7,4962.324316,0,400,391.544128,Standard - S6,500,387.68158,Premium - P4,3000,2607.911,Standard - S12
804,13.35593032,744971.5511,246.7446844,4.626462832,400,213.694885,Standard - S6,200,166.351181,Standard - S4,50,23.4899635,Standard - S2
805,15.53658651,30892774.17,637.1976849,7.01180396,400,248.585388,Standard - S6,800,444.95993,Standard - S7,1750,1227.56848,Premium - P11
806,14.4066685,39069887.91,860.1620356,1.000188413,400,230.506714,Standard - S6,800,598.827148,Standard - S7,1750,1552.4978,Premium - P11
807,15.77547729,29203635.5,1946.704798,21.99666438,400,252.407654,Standard - S6,1600,1384.316,Standard - S9,1750,1160.44824,Premium - P11
808,15.61388312,24119397.33,1019.166014,55.38163944,400,249.822144,Standard - S6,800,750.1643,Standard - S7,3000,2935.04443,Standard - S12
809,16.20444815,15426267.11,424.9502258,16.44968616,400,259.271179,Standard - S6,400,301.123352,Standard - S6,3000,1852.21472,Standard - S12
810,17.28559591,30760172.15,654.9145093,19.40487435,400,276.56955,Standard - S6,800,466.314423,Standard - S7,1750,1222.29944,Premium - P11
811,16.90825846,31982926.41,632.1695539,14.36748986,400,270.532135,Standard - S6,800,446.6107,Standard - S7,1750,1270.88733,Premium - P11
812,16.71135989,28549137.21,551.4350505,19.52805407,400,267.381744,Standard - S6,400,393.012177,Standard - S6,1750,1134.4408,Premium - P11
813,17.79046773,37144441.61,1006.156429,47.06063748,400,284.6475,Standard - S6,800,735.0362,Standard - S7,1750,1475.98743,Premium - P11
814,19.66441159,30145706.41,1694.588447,21.66237411,400,314.630585,Standard - S6,1600,1205.273,Standard - S9,1750,1197.88269,Premium - P11
815,15.43403479,27680127.25,537.5067958,18.70444894,400,246.94455,Standard - S6,400,382.549835,Standard - S6,1750,1099.90942,Premium - P11
816,18.12862634,38190912.9,679.4305426,20.67832086,400,290.058,Standard - S6,800,484.6049,Standard - S7,1750,1517.57043,Premium - P11
817,17.16740037,35782486.56,721.801012,28.55692954,400,274.6784,Standard - S6,800,520.242554,Standard - S7,1750,1421.86829,Premium - P11
818,17.64693191,35292240.63,712.8023941,59.07202161,400,282.350922,Standard - S6,800,535.502441,Standard - S7,1750,1402.38757,Premium - P11
819,17.631441,40929856.96,755.0106429,39.00054976,400,282.103058,Standard - S6,800,551.2023,Standard - S7,1750,1626.40637,Premium - P11
820,14.21119378,32293889.6,579.9908333,33.99946264,400,227.3791,Standard - S6,800,423.5279,Standard - S7,1750,1283.2439,Premium - P11
821,15.48230897,41731670.18,761.0295825,25.00097183,400,247.716949,Standard - S6,800,545.5423,Standard - S7,1750,1658.2677,Premium - P11
822,16.75173279,41299755.91,768.0055771,50.00036309,400,268.0277,Standard - S6,800,568.2198,Standard - S7,1750,1641.10486,Premium - P11
823,13.62545368,44792941.51,769.0282509,16.0005878,400,218.007248,Standard - S6,800,544.831848,Standard - S7,4000,1779.9115,Premium - P15
824,16.20417438,44338804,795.0961888,33.12900787,400,259.266785,Standard - S6,800,575.4675,Standard - S7,4000,1761.86572,Premium - P15
825,16.94734156,36282692.37,668.0248258,50.00185822,400,271.157471,Standard - S6,800,497.312531,Standard - S7,1750,1441.74463,Premium - P11
826,18.31493332,50304257.86,944.0048389,75.00038445,400,293.03894,Standard - S6,800,710.772461,Standard - S7,4000,1998.9115,Premium - P15
827,18.03211956,56283540.14,1034.760578,58.08836737,400,288.513916,Standard - S6,800,763.144,Standard - S7,4000,2236.50684,Premium - P15
828,16.26404247,41474373.99,789.8501974,54.98957071,400,260.22467,Standard - S6,800,587.2509,Standard - S7,1750,1648.04346,Premium - P11
829,19.76399898,45311443.39,890.2082701,61.05410702,400,316.223969,Standard - S6,800,662.7279,Standard - S7,4000,1800.515,Premium - P15
830,14.60231671,44576677.03,876.0183358,109.0022815,400,233.63707,Standard - S6,800,686.6699,Standard - S7,4000,1771.318,Premium - P15
831,14.18406354,50079253.22,1214.108243,292.4494308,400,226.945023,Standard - S6,1600,1056.55444,Standard - S9,4000,1989.9707,Premium - P15
832,11.96395164,45276970.2,990.9729085,230.993685,200,191.423233,Standard - S4,1600,854.716736,Standard - S9,4000,1799.14526,Premium - P15
833,13.70252367,35170804.42,818.2658784,192.9965249,400,219.240387,Standard - S6,800,705.2811,Standard - S7,1750,1397.56213,Premium - P11
834,14.08807509,49619588.54,1121.80652,150.5582435,400,225.4092,Standard - S6,1600,890.460144,Standard - S9,4000,1971.7052,Premium - P15
835,11.86734206,35488417.59,822.407157,149.0738034,200,189.877472,Standard - S4,800,677.0674,Standard - S7,1750,1410.183,Premium - P11
836,13.23438789,50991015.5,1172.115658,197.0194407,400,211.750214,Standard - S6,1600,959.0915,Standard - S9,4000,2026.20093,Premium - P15
837,13.12587112,41439860.04,1158.805904,191.9856851,400,210.013931,Standard - S6,1600,946.082031,Standard - S9,1750,1646.67212,Premium - P11
838,13.91939083,43044176.6,1311.838615,263.9675261,400,222.710251,Standard - S6,1600,1105.66675,Standard - S9,1750,1710.42188,Premium - P11
839,11.2967128,34027793.12,1003.352498,197.9134957,200,180.7474,Standard - S4,1600,840.035461,Standard - S9,1750,1352.143,Premium - P11
840,10.40067509,46143098.05,1003.091695,132.0120675,200,166.4108,Standard - S4,800,793.1119,Standard - S7,4000,1833.562,Premium - P15
841,14.01587941,42279116.98,821.9940309,55.99959335,400,224.254089,Standard - S6,800,610.7643,Standard - S7,1750,1680.02112,Premium - P11
842,16.55731869,37742918.36,998.0221684,158.0035096,400,264.9171,Standard - S6,1600,807.950134,Standard - S9,1750,1499.76892,Premium - P11
843,18.80125111,44040107.71,1037.687603,241.2082189,400,300.82,Standard - S6,1600,895.0921,Standard - S9,1750,1749.9967,Premium - P11
844,19.48811173,57530687.47,1295.007191,312.0017326,400,311.809784,Standard - S6,1600,1127.79639,Standard - S9,4000,2286.06421,Premium - P15
845,18.12123741,55760014.32,1244.93459,273.9856046,400,289.9398,Standard - S6,1600,1065.32214,Standard - S9,4000,2215.70386,Premium - P15
846,16.39509093,54461883.31,1069.899706,149.6087906,400,262.321442,Standard - S6,1600,852.9734,Standard - S9,4000,2164.12085,Premium - P15
847,16.65420494,39957743.68,825.1529733,128.023734,400,266.4673,Standard - S6,800,664.085632,Standard - S7,1750,1587.77808,Premium - P11
848,19.66795524,49234686.06,1064.598357,548.5488298,400,314.6873,Standard - S6,1600,1132.14978,Standard - S9,4000,1956.41077,Premium - P15
849,17.83889798,48680461.66,1074.044503,370.1564923,400,285.422363,Standard - S6,1600,1012.32983,Standard - S9,4000,1934.3877,Premium - P15
850,20.07484565,54851997.99,1291.226692,316.0554877,400,321.19754,Standard - S6,1600,1127.99023,Standard - S9,4000,2179.62256,Premium - P15
851,17.74383937,53694685.29,1310.573082,254.0404622,400,283.901428,Standard - S6,1600,1097.72876,Standard - S9,4000,2133.635,Premium - P15
852,17.14271564,57040581.19,1256.92537,271.9838509,400,274.283447,Standard - S6,1600,1072.40662,Standard - S9,4000,2266.58887,Premium - P15
853,17.93621664,57057031.76,1337.782126,220.5027197,400,286.979462,Standard - S6,1600,1093.24036,Standard - S9,4000,2267.24268,Premium - P15
854,17.26272719,44541362.97,1147.390464,174.3245598,400,276.203644,Standard - S6,1600,925.4604,Standard - S9,4000,1769.91479,Premium - P15
855,25.34514984,46661981.78,1232.02893,303.0869892,800,405.5224,Standard - S7,1600,1076.80847,Standard - S9,4000,1854.18042,Premium - P15
856,23.32266171,37073723.25,890.6496036,528.0842783,400,373.1626,Standard - S6,1600,994.268,Standard - S9,1750,1473.17737,Premium - P11
857,17.30525239,5514004.32,319.8967721,275.0157324,400,276.884033,Standard - S6,800,409.9975,Standard - S7,800,617.5281,Standard - S7
858,16.45893149,4827133.305,358.0377761,158.0166721,400,263.3429,Standard - S6,400,354.069824,Standard - S6,800,531.970337,Standard - S7
859,17.73354077,5512301.625,310.0349628,89.01003771,400,283.736664,Standard - S6,400,271.0844,Standard - S6,800,617.3159,Standard - S7
860,15.62332086,5918546.112,213.6666355,75.81719326,400,249.973129,Standard - S6,200,193.381439,Standard - S4,800,667.9184,Standard - S7
861,18.1277409,7051844.79,257.9754934,74.83258586,400,290.043854,Standard - S6,400,224.107864,Standard - S6,1600,809.083862,Standard - S9
862,17.8281881,6318745.017,246.9859681,86.9950576,400,285.251,Standard - S6,400,224.939728,Standard - S6,800,717.767761,Standard - S7
863,17.43601755,7658085.408,272.0036019,110.0014566,400,278.9763,Standard - S6,400,258.999329,Standard - S6,1600,884.5981,Standard - S9
864,15.81871846,9138150.173,334.7475093,101.4088043,400,253.099518,Standard - S6,400,297.40448,Standard - S6,1600,1068.95715,Standard - S9
865,18.90154928,4898304,217,86,400,302.424774,Standard - S6,400,202.967377,Standard - S6,800,540.835449,Standard - S7
866,17.33855306,5458558.881,257.0300833,95.0111203,400,277.41684,Standard - S6,400,237.748367,Standard - S6,800,610.6217,Standard - S7
867,18.70627371,5967655.173,235.3170118,75.81343058,400,299.300385,Standard - S6,400,208.733643,Standard - S6,800,674.035461,Standard - S7
868,16.68396295,6279586.413,300.342774,85.67154537,400,266.94342,Standard - S6,400,261.842773,Standard - S6,800,712.890137,Standard - S7
869,18.6094791,5071914.104,215.606441,80.72935234,400,297.751678,Standard - S6,200,198.241013,Standard - S4,800,562.4606,Standard - S7
870,17.24145521,6285320.86,298.0246971,122.0101109,400,275.863281,Standard - S6,400,285.9708,Standard - S6,800,713.604431,Standard - S7
871,17.26168386,5190096.956,379.0510514,127.9912641,400,276.186951,Standard - S6,400,347.678253,Standard - S6,800,577.181641,Standard - S7
872,16.85052898,5451254.118,399.9241506,180.9656781,400,269.608459,Standard - S6,800,400.052368,Standard - S7,800,609.711731,Standard - S7
873,19.78067497,7128542.505,483.9977258,224.9989428,400,316.4908,Standard - S6,800,490.908264,Standard - S7,1600,818.6374,Standard - S9
874,17.83928826,4646072.046,1113.859405,249.1657201,400,285.428619,Standard - S6,1600,954.7583,Standard - S9,800,509.417053,Standard - S7
875,23.29835208,4857348.254,4704.020767,5.997476541,400,372.773621,Standard - S6,500,367.970184,Premium - P4,800,535.733948,Standard - S7
876,17.74470643,5167895.75,1298.00899,13.7876524,400,283.9153,Standard - S6,1600,918.426,Standard - S9,800,574.41626,Standard - S7
877,13.41801344,3435696.061,501.9471066,16.73157022,400,214.6882,Standard - S6,400,355.931,Standard - S6,400,358.650757,Standard - S6
878,16.77761651,4287733.816,791.8478194,19.69770695,400,268.441864,Standard - S6,800,563.638,Standard - S7,800,464.781921,Standard - S7
879,13.91816643,4595946.417,1091.298809,7.001917196,400,222.690659,Standard - S6,800,767.0105,Standard - S7,800,503.17334,Standard - S7
880,14.53697176,3449109.06,497.0795769,38.02287809,400,232.591553,Standard - S6,400,367.579071,Standard - S6,400,360.3215,Standard - S6
881,15.29181055,4311994.06,164.0168148,33.00338346,400,244.668991,Standard - S6,200,127.804405,Standard - S4,800,467.803772,Standard - S7
882,12.63910993,5543462.6,143.7570941,25.60057841,400,202.225754,Standard - S6,200,108.185585,Standard - S4,800,621.1974,Standard - S7
883,11.28112674,4911632.784,106.0003622,9.000030756,200,180.498032,Standard - S4,100,69.63432,Standard - S3,800,542.4957,Standard - S7
884,13.22243998,5548354.522,167.3990993,30.5257181,400,211.559036,Standard - S6,200,128.445969,Standard - S4,800,621.806763,Standard - S7
885,13.7982246,5491123.339,156.5455975,41.35166725,400,220.7716,Standard - S6,200,128.426437,Standard - S4,800,614.678,Standard - S7
886,12.35485386,6000732.934,165.0166353,23.00231886,200,197.677658,Standard - S4,200,121.420532,Standard - S4,800,678.1557,Standard - S7
887,13.43070559,4230231.979,118.9736748,36.99181484,400,214.8913,Standard - S6,100,98.68758,Standard - S3,800,457.6194,Standard - S7
888,13.87284123,4042736.003,133.0028668,38.27420628,400,221.965454,Standard - S6,200,109.54686,Standard - S4,800,434.2646,Standard - S7
889,11.97184611,4590679.167,111.8150616,19.96697528,200,191.549545,Standard - S4,100,81.5362,Standard - S3,800,502.5172,Standard - S7
890,15.72325483,5429649.247,235.3336398,103.389256,400,251.572083,Standard - S6,400,228.302765,Standard - S6,800,607.0206,Standard - S7
891,15.38468311,4836470.973,297.5663051,191.7205724,400,246.154922,Standard - S6,400,335.085724,Standard - S6,800,533.1334,Standard - S7
892,15.24164829,4407476.272,189.2812187,81.82469351,400,243.866379,Standard - S6,200,180.347443,Standard - S4,800,479.697235,Standard - S7
893,17.24156286,5823227.649,285.0373793,196.0257065,400,275.865021,Standard - S6,400,329.253265,Standard - S6,800,656.045349,Standard - S7
894,17.74386193,5363749.183,445.9369383,169.3182194,400,283.9018,Standard - S6,800,424.424957,Standard - S7,800,598.812,Standard - S7
895,15.72348054,6459901.248,417.5790899,162.5012968,400,251.575684,Standard - S6,400,399.4783,Standard - S6,800,735.3504,Standard - S7
896,16.75184107,6109537.27,331.5190856,108.8421094,400,268.029449,Standard - S6,400,300.386658,Standard - S6,800,691.708557,Standard - S7
897,22.36078086,5326531.542,371.7254272,93.67086363,400,357.7725,Standard - S6,400,318.142059,Standard - S6,800,594.176147,Standard - S7
898,22.517408,7908967.902,675.7901361,76.97609538,400,360.278534,Standard - S6,800,521.950562,Standard - S7,1600,915.8484,Standard - S9
899,17.63257181,6258587.707,339.0223018,88.00578927,400,282.121155,Standard - S6,400,290.930573,Standard - S6,800,710.2745,Standard - S7
900,17.838728,5364766.936,422.4706693,146.7322371,400,285.419647,Standard - S6,400,391.763763,Standard - S6,800,598.9388,Standard - S7
901,16.58992072,5064042.796,313.6629922,116.025809,400,265.438721,Standard - S6,400,292.8176,Standard - S6,800,561.480164,Standard - S7
902,17.92701589,4843307.455,309.3788872,148.1814735,400,286.832245,Standard - S6,400,312.584656,Standard - S6,800,533.985,Standard - S7
903,18.90556562,4417576.246,412.9559003,102.9890018,400,302.489044,Standard - S6,400,353.992126,Standard - S6,800,480.955231,Standard - S7
904,20.6228757,4343147.743,298.4164939,112.2755126,400,329.966,Standard - S6,400,279.3447,Standard - S6,800,471.6843,Standard - S7
905,19.39006063,5022913.103,285.0109571,175.006728,400,310.240967,Standard - S6,400,314.327454,Standard - S6,800,556.356934,Standard - S7
906,17.74286694,5975827.557,282.6062147,203.8309632,400,283.885864,Standard - S6,400,333.064667,Standard - S6,800,675.053467,Standard - S7
907,14.90078214,4713710.73,245.959025,150.9748487,400,238.412521,Standard - S6,400,269.587158,Standard - S6,800,517.8422,Standard - S7
908,18.79694722,4770658.573,259.9461933,89.6026651,400,300.75116,Standard - S6,400,235.980759,Standard - S6,800,524.9357,Standard - S7
909,15.38864349,6062485.824,183.9967776,103.9981786,400,246.218292,Standard - S6,200,192.325516,Standard - S4,800,685.8478,Standard - S7
910,15.81494644,5190906.678,199.87505,141.7832867,400,253.039139,Standard - S6,400,230.384628,Standard - S6,800,577.2825,Standard - S7
911,17.9254721,5570647.65,249.0268064,80.00861249,400,286.807556,Standard - S6,400,221.43222,Standard - S6,800,624.5836,Standard - S7
912,16.78093535,5195312.639,286.5131617,87.62773673,400,268.494965,Standard - S6,400,253.421921,Standard - S6,800,577.8313,Standard - S7
913,16.36121888,5263604.44,335.9829213,99.99491704,400,261.7795,Standard - S6,400,297.277924,Standard - S6,800,586.3378,Standard - S7
914,18.02602962,4841204.021,319.01608,79.0039822,400,288.416473,Standard - S6,400,270.3575,Standard - S6,800,533.722961,Standard - S7
915,18.12410938,4823222.824,281.6161936,73.85040042,400,289.985748,Standard - S6,400,240.177719,Standard - S6,800,531.4833,Standard - S7
916,18.12060661,4479728.274,346.9789533,75.99539036,400,289.929718,Standard - S6,400,288.055573,Standard - S6,800,488.697052,Standard - S7
917,17.84377041,4281873.234,356.4184348,86.64315542,400,285.500336,Standard - S6,400,302.301849,Standard - S6,800,464.051849,Standard - S7
918,17.37501596,5287453.728,395.5538574,136.6987596,400,278.000244,Standard - S6,400,365.5579,Standard - S6,800,589.308533,Standard - S7
919,18.1208196,6188074.052,504.1285604,140.0357112,400,289.9331,Standard - S6,800,444.9279,Standard - S7,800,701.4912,Standard - S7
920,15.72308202,3743077.195,317.0430494,87.62991117,400,251.56929,Standard - S6,400,275.075867,Standard - S6,400,396.938629,Standard - S6
921,18.70717494,4283903.623,320.9616114,124.9850512,400,299.3148,Standard - S6,400,304.348,Standard - S6,800,464.304779,Standard - S7
922,18.03147985,5488648.146,307.2145645,153.6072823,400,288.5037,Standard - S6,400,314.897766,Standard - S6,800,614.3696,Standard - S7
923,16.94715875,4352147.623,241.9797406,170.9856845,400,271.154541,Standard - S6,400,280.957031,Standard - S6,800,472.805359,Standard - S7
924,16.45876432,4774359.423,307.9313381,81.98171988,400,263.34024,Standard - S6,400,264.607849,Standard - S6,800,525.3967,Standard - S7
925,18.03244079,5919386.355,315.1023313,118.1633742,400,288.519043,Standard - S6,400,295.3544,Standard - S6,800,668.0231,Standard - S7
926,17.26190564,4222943.494,330.9418042,111.2988806,400,276.1905,Standard - S6,400,301.719635,Standard - S6,800,456.711517,Standard - S7
927,16.45971554,4537323.004,243.9713409,90.98931155,400,263.355438,Standard - S6,400,225.634521,Standard - S6,800,495.8711,Standard - S7
928,18.51133803,5205134.3,264.0072175,93.00254253,400,296.1814,Standard - S6,400,241.272186,Standard - S6,800,579.054749,Standard - S7
